,case:concept:name,concept:name,org:resource,time:timestamp,start time,seriousness,customer,product,seriousness_2,service_level,service_type,workgroup
21263,Case 4564,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,07:43.0,Value 1,Value 331,Value 3,Value 1,Value 2,Value 1,Value 1
21262,Case 4564,Wait,Value 2,2006-12-05 00:00:00+00:00,24:51.0,Value 1,Value 331,Value 3,Value 1,Value 2,Value 1,Value 1
21261,Case 4564,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,24:44.0,Value 1,Value 331,Value 3,Value 1,Value 2,Value 1,Value 1
21260,Case 4564,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,12:08.0,Value 1,Value 331,Value 3,Value 1,Value 2,Value 1,Value 1
20676,Case 4436,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,23:39.0,Value 1,Value 222,Value 2,Value 1,Value 2,Value 2,Value 2
21175,Case 4545,Closed,Value 5,2006-12-05 00:00:00+00:00,00:23.0,Value 1,Value 174,Value 18,Value 1,Value 2,Value 1,Value 1
21173,Case 4545,Wait,Value 2,2006-12-05 00:00:00+00:00,28:01.0,Value 1,Value 174,Value 18,Value 1,Value 2,Value 1,Value 1
21026,Case 4511,Closed,Value 3,2006-12-05 00:00:00+00:00,32:07.0,Value 1,Value 71,Value 1,Value 1,Value 3,Value 1,Value 1
21025,Case 4511,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,31:51.0,Value 1,Value 71,Value 1,Value 1,Value 3,Value 1,Value 1
21024,Case 4511,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,31:51.0,Value 1,Value 71,Value 1,Value 1,Value 3,Value 1,Value 1
21023,Case 4511,Require upgrade,Value 2,2006-12-05 00:00:00+00:00,08:17.0,Value 1,Value 71,Value 1,Value 1,Value 3,Value 1,Value 1
21022,Case 4511,Take in charge ticket,Value 20,2006-12-05 00:00:00+00:00,31:08.0,Value 1,Value 71,Value 1,Value 1,Value 3,Value 1,Value 1
21021,Case 4511,Assign seriousness,Value 18,2006-12-05 00:00:00+00:00,40:36.0,Value 1,Value 71,Value 1,Value 1,Value 3,Value 1,Value 1
21144,Case 4538,Closed,Value 5,2006-12-05 00:00:00+00:00,20:15.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
21143,Case 4538,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,20:01.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
21142,Case 4538,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,40:51.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
21141,Case 4538,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,40:51.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
21140,Case 4538,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,08:00.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
21139,Case 4538,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,14:48.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
21172,Case 4545,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,55:42.0,Value 1,Value 174,Value 18,Value 1,Value 2,Value 1,Value 1
21171,Case 4545,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,55:12.0,Value 1,Value 174,Value 18,Value 1,Value 2,Value 1,Value 1
21170,Case 4544,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,28:28.0,Value 1,Value 77,Value 1,Value 2,Value 3,Value 1,Value 1
21169,Case 4544,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,55:52.0,Value 1,Value 77,Value 1,Value 2,Value 3,Value 1,Value 1
21168,Case 4544,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,55:31.0,Value 1,Value 77,Value 1,Value 2,Value 3,Value 1,Value 1
21167,Case 4543,Closed,Value 5,2006-12-05 00:00:00+00:00,50:20.0,Value 1,Value 70,Value 4,Value 1,Value 2,Value 1,Value 1
21166,Case 4543,Resolve ticket,Value 8,2006-12-05 00:00:00+00:00,23:44.0,Value 1,Value 70,Value 4,Value 1,Value 2,Value 1,Value 1
21165,Case 4543,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,14:59.0,Value 1,Value 70,Value 4,Value 1,Value 2,Value 1,Value 1
21164,Case 4543,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,16:56.0,Value 1,Value 70,Value 4,Value 1,Value 2,Value 1,Value 1
21163,Case 4543,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,16:26.0,Value 1,Value 70,Value 4,Value 2,Value 2,Value 1,Value 1
21162,Case 4543,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,42:26.0,Value 1,Value 70,Value 4,Value 2,Value 2,Value 1,Value 1
21174,Case 4545,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,23:29.0,Value 1,Value 174,Value 18,Value 1,Value 2,Value 1,Value 1
20675,Case 4436,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,42:06.0,Value 1,Value 222,Value 2,Value 1,Value 2,Value 2,Value 2
20673,Case 4436,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,06:00.0,Value 1,Value 222,Value 2,Value 1,Value 2,Value 2,Value 2
20259,Case 4351,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,21:12.0,Value 1,Value 78,Value 12,Value 1,Value 2,Value 1,Value 1
20262,Case 4351,Closed,Value 3,2006-12-05 00:00:00+00:00,39:00.0,Value 1,Value 78,Value 12,Value 1,Value 2,Value 1,Value 1
20261,Case 4351,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,38:45.0,Value 1,Value 78,Value 12,Value 1,Value 2,Value 1,Value 1
20260,Case 4351,Wait,Value 1,2006-12-05 00:00:00+00:00,44:59.0,Value 1,Value 78,Value 12,Value 1,Value 2,Value 1,Value 1
20258,Case 4351,Assign seriousness,Value 14,2006-12-05 00:00:00+00:00,32:10.0,Value 1,Value 78,Value 12,Value 1,Value 2,Value 1,Value 1
20515,Case 4402,Closed,Value 5,2006-12-05 00:00:00+00:00,40:28.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20514,Case 4402,Resolve ticket,Value 7,2006-12-05 00:00:00+00:00,51:32.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20513,Case 4402,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,50:53.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20512,Case 4402,Wait,Value 2,2006-12-05 00:00:00+00:00,19:12.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20511,Case 4402,Wait,Value 7,2006-12-05 00:00:00+00:00,32:06.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20510,Case 4402,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,31:55.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20530,Case 4406,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,13:34.0,Value 1,Value 94,Value 3,Value 1,Value 3,Value 1,Value 1
20534,Case 4406,Closed,Value 5,2006-12-05 00:00:00+00:00,30:41.0,Value 1,Value 94,Value 3,Value 1,Value 3,Value 1,Value 1
20533,Case 4406,Resolve ticket,Value 16,2006-12-05 00:00:00+00:00,30:27.0,Value 1,Value 94,Value 3,Value 1,Value 3,Value 1,Value 1
20532,Case 4406,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,44:44.0,Value 1,Value 94,Value 3,Value 1,Value 3,Value 1,Value 1
20531,Case 4406,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,15:11.0,Value 1,Value 94,Value 3,Value 1,Value 3,Value 1,Value 1
20635,Case 4427,Closed,Value 5,2006-12-05 00:00:00+00:00,00:17.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
20634,Case 4427,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,28:40.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
20668,Case 4434,Closed,Value 5,2006-12-05 00:00:00+00:00,19:10.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20667,Case 4434,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,19:04.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20666,Case 4434,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,01:10.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20665,Case 4434,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,25:48.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20664,Case 4434,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,25:35.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20663,Case 4434,Wait,Value 2,2006-12-05 00:00:00+00:00,35:18.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20662,Case 4434,Take in charge ticket,Value 8,2006-12-05 00:00:00+00:00,45:10.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20661,Case 4434,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,43:57.0,Value 1,Value 124,Value 2,Value 1,Value 3,Value 1,Value 1
20509,Case 4402,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,51:11.0,Value 1,Value 63,Value 3,Value 4,Value 2,Value 1,Value 1
20633,Case 4427,Wait,Value 9,2006-12-05 00:00:00+00:00,43:12.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
20631,Case 4427,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,51:00.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
20632,Case 4427,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,57:16.0,Value 1,Value 22,Value 2,Value 1,Value 2,Value 1,Value 1
20613,Case 4423,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,44:08.0,Value 1,Value 120,Value 1,Value 1,Value 2,Value 1,Value 1
20616,Case 4423,Closed,Value 3,2006-12-05 00:00:00+00:00,02:25.0,Value 1,Value 120,Value 1,Value 1,Value 2,Value 1,Value 1
20615,Case 4423,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,02:03.0,Value 1,Value 120,Value 1,Value 1,Value 2,Value 1,Value 1
20614,Case 4423,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,44:14.0,Value 1,Value 120,Value 1,Value 1,Value 2,Value 1,Value 1
20612,Case 4423,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,13:29.0,Value 1,Value 120,Value 1,Value 1,Value 2,Value 1,Value 1
20674,Case 4436,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,38:29.0,Value 1,Value 222,Value 2,Value 1,Value 2,Value 2,Value 2
20421,Case 4384,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,52:58.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20420,Case 4384,Wait,Value 12,2006-12-05 00:00:00+00:00,54:03.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20419,Case 4384,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,53:56.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20418,Case 4384,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,53:33.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20417,Case 4384,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,53:24.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20416,Case 4384,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,48:37.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20348,Case 4370,Wait,Value 2,2006-12-05 00:00:00+00:00,15:03.0,Value 1,Value 396,Value 16,Value 2,Value 2,Value 1,Value 1
20347,Case 4370,Wait,Value 2,2006-12-05 00:00:00+00:00,21:53.0,Value 1,Value 396,Value 16,Value 2,Value 2,Value 1,Value 1
20346,Case 4370,Insert ticket,Value 1,2006-12-05 00:00:00+00:00,55:16.0,Value 1,Value 396,Value 16,Value 3,Value 2,Value 1,Value 1
20422,Case 4384,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,53:25.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20423,Case 4384,Closed,Value 5,2006-12-05 00:00:00+00:00,50:37.0,Value 1,Value 62,Value 3,Value 2,Value 1,Value 1,Value 1
20504,Case 4400,Closed,Value 5,2006-12-05 00:00:00+00:00,19:23.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20503,Case 4400,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,18:58.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20502,Case 4400,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,17:54.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20501,Case 4400,Wait,Value 6,2006-12-05 00:00:00+00:00,26:19.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20500,Case 4400,Wait,Value 6,2006-12-05 00:00:00+00:00,26:18.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20499,Case 4400,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,26:02.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20498,Case 4400,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,42:30.0,Value 1,Value 8,Value 3,Value 2,Value 2,Value 2,Value 2
20466,Case 4393,Closed,Value 5,2006-12-05 00:00:00+00:00,44:21.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
20464,Case 4393,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,45:48.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
20441,Case 4387,Closed,Value 5,2006-12-05 00:00:00+00:00,40:15.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20440,Case 4387,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,40:05.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20439,Case 4387,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,32:55.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20438,Case 4387,Wait,Value 2,2006-12-05 00:00:00+00:00,08:38.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20437,Case 4387,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,00:22.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20436,Case 4387,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,00:15.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20435,Case 4387,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,10:17.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20434,Case 4387,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,09:37.0,Value 1,Value 301,Value 3,Value 2,Value 2,Value 1,Value 1
20465,Case 4393,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,44:03.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
20463,Case 4393,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,44:19.0,Value 1,Value 9,Value 3,Value 1,Value 3,Value 1,Value 1
18674,Case 4004,Closed,Value 3,2006-12-05 00:00:00+00:00,39:56.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
18672,Case 4004,Resolve ticket,Value 13,2006-12-05 00:00:00+00:00,39:44.0,Value 1,Value 16,Value 3,Value 2,Value 2,Value 1,Value 1
16846,Case 3606,Closed,Value 5,2006-12-05 00:00:00+00:00,17:47.0,Value 1,Value 30,Value 3,Value 2,Value 3,Value 1,Value 1
16845,Case 3606,Resolve ticket,Value 15,2006-12-05 00:00:00+00:00,17:25.0,Value 1,Value 30,Value 3,Value 2,Value 3,Value 1,Value 1
16844,Case 3606,Take in charge ticket,Value 15,2006-12-05 00:00:00+00:00,20:26.0,Value 1,Value 30,Value 3,Value 2,Value 3,Value 1,Value 1
16843,Case 3606,Assign seriousness,Value 10,2006-12-05 00:00:00+00:00,27:21.0,Value 1,Value 30,Value 3,Value 2,Value 3,Value 1,Value 1
16842,Case 3606,Assign seriousness,Value 10,2006-12-05 00:00:00+00:00,27:20.0,Value 1,Value 30,Value 3,Value 2,Value 3,Value 1,Value 1
16860,Case 3610,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,50:04.0,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2
16862,Case 3610,Take in charge ticket,Value 12,2006-12-05 00:00:00+00:00,23:19.0,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2
16864,Case 3610,Closed,Value 5,2006-12-05 00:00:00+00:00,00:28.0,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2
16863,Case 3610,Resolve ticket,Value 12,2006-12-05 00:00:00+00:00,52:06.0,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2
16861,Case 3610,Assign seriousness,Value 8,2006-12-05 00:00:00+00:00,50:18.0,Value 1,Value 8,Value 3,Value 1,Value 2,Value 2,Value 2
16841,Case 3606,Insert ticket,Value 12,2006-12-05 00:00:00+00:00,32:09.0,Value 1,Value 30,Value 3,Value 2,Value 3,Value 1,Value 1
16924,Case 3625,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,35:38.0,Value 1,Value 53,Value 3,Value 1,Value 2,Value 1,Value 1
16928,Case 3625,Closed,Value 5,2006-12-05 00:00:00+00:00,00:17.0,Value 1,Value 53,Value 3,Value 1,Value 2,Value 1,Value 1
16927,Case 3625,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,00:01.0,Value 1,Value 53,Value 3,Value 1,Value 2,Value 1,Value 1
16926,Case 3625,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,43:31.0,Value 1,Value 53,Value 3,Value 1,Value 2,Value 1,Value 1
16925,Case 3625,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,35:57.0,Value 1,Value 53,Value 3,Value 1,Value 2,Value 1,Value 1
16723,Case 3580,Resolve ticket,Value 15,2006-12-05 00:00:00+00:00,05:16.0,Value 1,Value 73,Value 3,Value 2,Value 3,Value 1,Value 1
16722,Case 3580,Take in charge ticket,Value 15,2006-12-05 00:00:00+00:00,51:06.0,Value 1,Value 73,Value 3,Value 2,Value 3,Value 1,Value 1
16721,Case 3580,Resolve ticket,Value 15,2006-12-05 00:00:00+00:00,38:06.0,Value 1,Value 73,Value 3,Value 2,Value 3,Value 1,Value 1
16720,Case 3580,Take in charge ticket,Value 15,2006-12-05 00:00:00+00:00,20:20.0,Value 1,Value 73,Value 3,Value 2,Value 3,Value 1,Value 1
16719,Case 3580,Assign seriousness,Value 15,2006-12-05 00:00:00+00:00,05:45.0,Value 1,Value 73,Value 3,Value 2,Value 3,Value 1,Value 1
16724,Case 3580,Closed,Value 5,2006-12-05 00:00:00+00:00,05:25.0,Value 1,Value 73,Value 3,Value 2,Value 3,Value 1,Value 1
16682,Case 3571,Closed,Value 5,2006-12-05 00:00:00+00:00,40:44.0,Value 1,Value 150,Value 3,Value 2,Value 3,Value 1,Value 3
16681,Case 3571,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,45:23.0,Value 1,Value 150,Value 3,Value 2,Value 3,Value 1,Value 3
16680,Case 3571,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,44:53.0,Value 1,Value 150,Value 3,Value 2,Value 3,Value 1,Value 3
16679,Case 3571,Wait,Value 2,2006-12-05 00:00:00+00:00,38:49.0,Value 1,Value 150,Value 3,Value 2,Value 3,Value 1,Value 3
16678,Case 3571,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,30:47.0,Value 1,Value 150,Value 3,Value 2,Value 3,Value 1,Value 3
16677,Case 3571,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,30:34.0,Value 1,Value 150,Value 3,Value 2,Value 3,Value 1,Value 3
16798,Case 3596,Closed,Value 5,2006-12-05 00:00:00+00:00,51:59.0,Value 1,Value 69,Value 3,Value 2,Value 2,Value 1,Value 1
16796,Case 3596,Take in charge ticket,Value 19,2006-12-05 00:00:00+00:00,56:10.0,Value 1,Value 69,Value 3,Value 2,Value 2,Value 1,Value 1
16775,Case 3592,Assign seriousness,Value 1,2006-12-05 00:00:00+00:00,42:43.0,Value 1,Value 112,Value 1,Value 1,Value 2,Value 1,Value 1
16797,Case 3596,Resolve ticket,Value 19,2006-12-05 00:00:00+00:00,21:32.0,Value 1,Value 69,Value 3,Value 2,Value 2,Value 1,Value 1
16776,Case 3592,Take in charge ticket,Value 1,2006-12-05 00:00:00+00:00,43:15.0,Value 1,Value 112,Value 1,Value 1,Value 2,Value 1,Value 1
16778,Case 3592,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,30:21.0,Value 1,Value 112,Value 1,Value 1,Value 2,Value 1,Value 1
16795,Case 3596,Assign seriousness,Value 19,2006-12-05 00:00:00+00:00,45:52.0,Value 1,Value 69,Value 3,Value 2,Value 2,Value 1,Value 1
16794,Case 3595,Closed,Value 5,2006-12-05 00:00:00+00:00,40:14.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16793,Case 3595,Resolve ticket,Value 7,2006-12-05 00:00:00+00:00,41:42.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16792,Case 3595,Take in charge ticket,Value 7,2006-12-05 00:00:00+00:00,40:51.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16791,Case 3595,Wait,Value 2,2006-12-05 00:00:00+00:00,09:52.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16790,Case 3595,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,09:23.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16789,Case 3595,Wait,Value 7,2006-12-05 00:00:00+00:00,52:37.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16788,Case 3595,Assign seriousness,Value 2,2006-12-05 00:00:00+00:00,33:20.0,Value 1,Value 59,Value 3,Value 1,Value 2,Value 1,Value 1
16779,Case 3592,Closed,Value 3,2006-12-05 00:00:00+00:00,30:34.0,Value 1,Value 112,Value 1,Value 1,Value 2,Value 1,Value 1
16777,Case 3592,Wait,Value 1,2006-12-05 00:00:00+00:00,02:23.0,Value 1,Value 112,Value 1,Value 1,Value 2,Value 1,Value 1
17229,Case 3690,Closed,Value 5,2006-12-05 00:00:00+00:00,11:26.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
17228,Case 3690,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,48:05.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
17227,Case 3690,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,47:43.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
17226,Case 3690,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,11:13.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
17225,Case 3690,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,10:43.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
17223,Case 3690,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,05:55.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
17224,Case 3690,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,37:36.0,Value 1,Value 155,Value 3,Value 1,Value 2,Value 1,Value 1
16671,Case 3569,Resolve ticket,Value 1,2006-12-05 00:00:00+00:00,41:20.0,Value 1,Value 191,Value 4,Value 2,Value 2,Value 1,Value 1
16257,Case 3480,Resolve ticket,Value 9,2006-12-05 00:00:00+00:00,23:01.0,Value 1,Value 252,Value 3,Value 2,Value 3,Value 1,Value 1
16258,Case 3480,Closed,Value 5,2006-12-05 00:00:00+00:00,00:28.0,Value 1,Value 252,Value 3,Value 2,Value 3,Value 1,Value 1
16256,Case 3480,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,59:09.0,Value 1,Value 252,Value 3,Value 2,Value 3,Value 1,Value 1
16048,Case 3436,Closed,Value 3,2006-12-05 00:00:00+00:00,46:53.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16047,Case 3436,Resolve ticket,Value 2,2006-12-05 00:00:00+00:00,46:38.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16046,Case 3436,Wait,Value 2,2006-12-05 00:00:00+00:00,17:56.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16045,Case 3436,Wait,Value 9,2006-12-05 00:00:00+00:00,40:04.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16044,Case 3436,Wait,Value 9,2006-12-05 00:00:00+00:00,25:46.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16043,Case 3436,Wait,Value 9,2006-12-05 00:00:00+00:00,24:48.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16042,Case 3436,Take in charge ticket,Value 9,2006-12-05 00:00:00+00:00,31:53.0,Value 1,Value 22,Value 1,Value 1,Value 2,Value 1,Value 1
16041,Case 3436,Assign seriousness,Value 18,2006-12-05 00:00:00+00:00,26:27.0,Value 1,Value 22,Value 1,Value 4,Value 2,Value 1,Value 1
16149,Case 3456,Resolve ticket,Value 6,2006-12-05 00:00:00+00:00,06:13.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
16148,Case 3456,Take in charge ticket,Value 6,2006-12-05 00:00:00+00:00,40:11.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
16147,Case 3456,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,34:57.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
16146,Case 3456,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,34:52.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
16145,Case 3456,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,34:37.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
16140,Case 3454,Closed,Value 3,2006-12-05 00:00:00+00:00,57:03.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
16139,Case 3454,Resolve ticket,Value 14,2006-12-05 00:00:00+00:00,56:46.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
16138,Case 3454,Wait,Value 14,2006-12-05 00:00:00+00:00,27:40.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
16137,Case 3454,Take in charge ticket,Value 14,2006-12-05 00:00:00+00:00,20:55.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
16136,Case 3454,Take in charge ticket,Value 2,2006-12-05 00:00:00+00:00,49:00.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
16135,Case 3454,Assign seriousness,Value 9,2006-12-05 00:00:00+00:00,28:07.0,Value 1,Value 18,Value 1,Value 2,Value 2,Value 1,Value 1
16150,Case 3456,Closed,Value 5,2006-12-05 00:00:00+00:00,40:57.0,Value 1,Value 92,Value 3,Value 2,Value 2,Value 2,Value 2
